Timestamp,Temperature_C,Humidity_Percent,Air_Quality_Value
2022-08-04,28.63,83.0,143
2022-08-05,32.95,57.4,69
2022-08-06,34.19,75.9,97
2022-08-07,32.08,72.1,143
2022-08-08,29.14,70.4,162
2022-08-09,37.42,64.7,62
2022-08-10,30.87,50.3,77
2022-08-11,35.77,80.6,68
2022-08-12,37.0,55.5,185
2022-08-13,29.83,84.3,158
2022-08-14,34.84,59.1,115
2022-08-15,34.54,62.1,145
2022-08-16,36.94,57.3,85
2022-08-17,37.13,73.5,136
2022-08-18,34.32,65.6,200
2022-08-19,35.82,66.3,107
2022-08-20,28.15,66.4,142
2022-08-21,32.72,57.3,129
2022-08-22,34.86,56.0,167
2022-08-23,29.27,50.6,105
2022-08-24,30.64,80.2,85
2022-08-25,29.27,74.4,168
2022-08-26,35.98,76.0,194
2022-08-27,29.53,63.0,148
2022-08-28,35.87,61.0,127
2022-08-29,28.28,72.7,147
2022-08-30,33.31,54.1,192
2022-08-31,30.64,50.6,115
2022-09-01,29.72,59.6,83
2022-09-02,34.8,71.2,148
2022-09-03,32.98,69.6,98
2022-09-04,30.89,71.2,194
2022-09-05,36.29,57.2,195
2022-09-06,34.3,72.9,156
2022-09-07,30.95,60.8,191
2022-09-08,32.67,50.1,180
2022-09-09,28.83,72.1,168
2022-09-10,29.57,67.4,163
2022-09-11,32.63,62.6,70
2022-09-12,33.72,68.3,68
2022-09-13,36.8,67.7,91
2022-09-14,35.15,65.4,194
2022-09-15,36.87,51.9,147
2022-09-16,34.72,56.9,157
2022-09-17,28.57,59.0,76
2022-09-18,36.31,64.4,158
2022-09-19,28.42,52.3,51
2022-09-20,29.81,76.6,144
2022-09-21,29.97,69.6,134
2022-09-22,30.91,53.5,52
2022-09-23,30.62,75.2,162
2022-09-24,32.04,52.3,109
2022-09-25,35.43,52.1,71
2022-09-26,32.26,64.2,160
2022-09-27,30.13,77.2,105
2022-09-28,37.4,72.6,131
2022-09-29,36.91,80.8,103
2022-09-30,28.64,50.7,116
2022-10-01,19.06,49.0,126
2022-10-02,19.26,68.3,94
2022-10-03,20.85,50.5,84
2022-10-04,25.51,56.2,101
2022-10-05,21.97,58.2,52
2022-10-06,18.31,56.8,107
2022-10-07,15.58,66.2,144
2022-10-08,26.87,46.1,102
2022-10-09,20.14,50.6,172
2022-10-10,16.71,59.4,199
2022-10-11,18.24,59.7,163
2022-10-12,25.3,45.3,139
2022-10-13,23.64,57.8,200
2022-10-14,24.3,57.0,114
2022-10-15,20.37,51.0,183
2022-10-16,22.07,53.7,144
2022-10-17,21.57,46.8,165
2022-10-18,20.08,50.9,184
2022-10-19,22.19,63.9,65
2022-10-20,21.71,50.8,161
2022-10-21,24.28,50.4,167
2022-10-22,26.03,63.8,155
2022-10-23,17.35,67.1,59
2022-10-24,16.37,55.5,158
2022-10-25,26.74,64.3,159
2022-10-26,25.75,61.7,158
2022-10-27,21.03,69.3,188
2022-10-28,15.37,68.7,65
2022-10-29,19.43,54.5,89
2022-10-30,20.46,47.3,127
2022-10-31,17.24,54.5,73
2022-11-01,25.92,47.6,56
2022-11-02,21.24,65.1,99
2022-11-03,21.18,50.6,115
2022-11-04,26.34,67.7,138
2022-11-05,18.34,66.5,183
2022-11-06,20.85,56.4,180
2022-11-07,16.92,50.3,183
2022-11-08,16.57,59.7,166
2022-11-09,27.15,59.1,188
2022-11-10,17.39,48.5,158
2022-11-11,15.39,65.5,133
2022-11-12,23.89,51.4,163
2022-11-13,18.99,65.8,178
2022-11-14,18.77,50.1,91
2022-11-15,23.97,66.7,108
2022-11-16,20.01,62.3,95
2022-11-17,18.71,67.5,90
2022-11-18,15.27,64.6,73
2022-11-19,25.28,57.0,101
2022-11-20,20.44,51.6,136
2022-11-21,22.58,49.9,151
2022-11-22,26.0,55.8,108
2022-11-23,17.54,55.3,190
2022-11-24,15.45,63.4,175
2022-11-25,17.6,59.2,163
2022-11-26,26.78,63.0,52
2022-11-27,25.34,66.5,75
2022-11-28,20.3,55.0,173
2022-11-29,17.52,49.4,187
2022-11-30,21.35,46.7,196
2022-12-01,15.04,43.0,124
2022-12-02,7.0,51.5,55
2022-12-03,17.52,49.0,173
2022-12-04,8.33,37.2,146
2022-12-05,17.31,63.1,115
2022-12-06,7.95,36.4,172
2022-12-07,15.4,37.8,95
2022-12-08,15.47,47.1,169
2022-12-09,14.87,41.5,50
2022-12-10,6.71,44.2,198
2022-12-11,10.95,50.5,172
2022-12-12,10.0,67.2,132
2022-12-13,16.08,39.5,56
2022-12-14,17.17,59.2,117
2022-12-15,12.36,65.6,114
2022-12-16,14.56,36.5,101
2022-12-17,11.47,35.2,54
2022-12-18,15.16,41.5,194
2022-12-19,14.74,39.9,192
2022-12-20,12.51,37.4,112
2022-12-21,5.88,37.1,86
2022-12-22,15.29,60.3,186
2022-12-23,17.5,61.8,115
2022-12-24,13.21,49.4,165
2022-12-25,15.27,54.7,110
2022-12-26,12.64,41.3,99
2022-12-27,15.89,50.9,155
2022-12-28,12.25,67.3,88
2022-12-29,7.04,42.0,160
2022-12-30,6.84,47.6,195
2022-12-31,12.73,41.5,102
2023-01-01,11.83,69.6,111
2023-01-02,6.07,48.8,70
2023-01-03,17.38,44.3,107
2023-01-04,12.93,47.3,94
2023-01-05,5.84,51.4,194
2023-01-06,17.23,49.4,189
2023-01-07,14.74,47.1,151
2023-01-08,10.22,37.8,60
2023-01-09,7.69,50.3,79
2023-01-10,8.38,43.2,188
2023-01-11,17.18,54.8,159
2023-01-12,14.37,61.0,164
2023-01-13,8.95,41.3,66
2023-01-14,8.28,41.9,74
2023-01-15,12.37,63.7,83
2023-01-16,11.03,69.7,93
2023-01-17,6.08,68.8,116
2023-01-18,10.73,68.5,66
2023-01-19,10.3,50.7,126
2023-01-20,11.49,53.7,78
2023-01-21,5.39,43.4,136
2023-01-22,16.08,68.1,193
2023-01-23,17.55,51.1,143
2023-01-24,7.63,48.0,140
2023-01-25,6.18,43.8,118
2023-01-26,14.49,51.5,139
2023-01-27,8.75,42.1,128
2023-01-28,9.63,48.4,127
2023-01-29,6.11,52.5,160
2023-01-30,14.77,64.4,176
2023-01-31,15.06,35.3,66
2023-02-01,8.7,47.6,65
2023-02-02,7.23,51.6,65
2023-02-03,6.13,53.3,200
2023-02-04,10.15,48.9,166
2023-02-05,7.62,44.9,137
2023-02-06,10.25,43.4,186
2023-02-07,5.62,41.0,69
2023-02-08,6.96,68.8,56
2023-02-09,7.46,69.8,114
2023-02-10,16.24,42.9,101
2023-02-11,7.78,68.7,163
2023-02-12,5.01,51.1,53
2023-02-13,14.5,47.7,120
2023-02-14,14.49,38.3,61
2023-02-15,10.44,40.2,173
2023-02-16,9.61,52.5,173
2023-02-17,11.23,67.5,90
2023-02-18,7.49,51.0,197
2023-02-19,12.0,45.6,171
2023-02-20,14.73,37.5,85
2023-02-21,14.23,60.1,180
2023-02-22,15.81,36.7,189
2023-02-23,8.23,63.0,90
2023-02-24,13.19,53.7,115
2023-02-25,10.1,40.8,158
2023-02-26,16.37,47.0,177
2023-02-27,5.49,58.5,178
2023-02-28,16.78,60.3,146
2023-03-01,23.63,59.0,83
2023-03-02,18.72,42.2,84
2023-03-03,29.89,40.4,90
2023-03-04,25.54,54.6,199
2023-03-05,20.14,56.4,191
2023-03-06,27.0,59.0,79
2023-03-07,23.13,53.9,76
2023-03-08,24.1,60.0,163
2023-03-09,29.78,57.8,142
2023-03-10,19.59,48.5,180
2023-03-11,28.06,37.2,161
2023-03-12,25.51,41.2,188
2023-03-13,26.61,56.4,172
2023-03-14,21.5,51.9,193
2023-03-15,20.98,49.7,193
2023-03-16,29.97,51.7,151
2023-03-17,26.52,36.8,142
2023-03-18,18.73,47.7,158
2023-03-19,22.12,44.6,159
2023-03-20,19.53,50.4,86
2023-03-21,24.31,53.9,148
2023-03-22,28.5,52.0,78
2023-03-23,23.26,44.6,84
2023-03-24,21.94,43.7,60
2023-03-25,25.32,52.9,55
2023-03-26,29.46,54.3,194
2023-03-27,27.73,45.1,97
2023-03-28,22.83,52.2,138
2023-03-29,23.6,53.7,164
2023-03-30,25.55,37.9,188
2023-03-31,22.38,39.7,135
2023-04-01,20.65,45.6,137
2023-04-02,25.61,43.8,193
2023-04-03,19.02,43.1,67
2023-04-04,28.0,47.4,57
2023-04-05,28.39,35.6,68
2023-04-06,28.01,40.2,142
2023-04-07,28.68,50.6,81
2023-04-08,23.41,36.7,75
2023-04-09,28.16,58.7,72
2023-04-10,24.38,37.8,161
2023-04-11,25.1,56.5,115
2023-04-12,22.12,52.2,144
2023-04-13,29.8,59.7,98
2023-04-14,25.37,38.6,136
2023-04-15,25.56,44.6,54
2023-04-16,26.05,45.8,195
2023-04-17,29.29,46.0,128
2023-04-18,18.2,49.3,176
2023-04-19,24.83,56.6,76
2023-04-20,24.03,37.4,192
2023-04-21,19.64,35.2,102
2023-04-22,19.79,50.4,165
2023-04-23,21.98,57.5,75
2023-04-24,29.97,57.5,120
2023-04-25,28.75,38.2,166
2023-04-26,20.84,47.5,88
2023-04-27,22.8,58.4,107
2023-04-28,21.12,44.3,147
2023-04-29,22.23,43.1,127
2023-04-30,24.98,37.2,120
2023-05-01,22.02,41.0,186
2023-05-02,19.56,36.6,192
2023-05-03,28.48,46.1,120
2023-05-04,27.77,36.5,94
2023-05-05,28.61,58.9,75
2023-05-06,27.12,51.8,57
2023-05-07,21.46,52.9,93
2023-05-08,19.04,35.8,128
2023-05-09,27.48,57.8,134
2023-05-10,19.19,52.1,179
2023-05-11,20.21,36.6,77
2023-05-12,21.74,55.5,106
2023-05-13,27.31,54.5,179
2023-05-14,25.49,35.0,73
2023-05-15,19.07,54.9,122
2023-05-16,29.18,54.5,164
2023-05-17,20.51,43.9,54
2023-05-18,26.31,58.7,114
2023-05-19,18.96,52.9,71
2023-05-20,29.9,38.9,186
2023-05-21,26.61,41.1,67
2023-05-22,26.71,57.2,134
2023-05-23,20.2,52.3,97
2023-05-24,25.68,44.4,93
2023-05-25,29.29,45.0,65
2023-05-26,24.11,55.8,168
2023-05-27,25.92,56.1,60
2023-05-28,27.42,40.2,71
2023-05-29,23.1,35.3,129
2023-05-30,20.82,49.0,133
2023-05-31,29.2,42.8,114
2023-06-01,35.39,83.2,74
2023-06-02,33.4,63.8,194
2023-06-03,30.27,73.4,65
2023-06-04,29.45,57.1,134
2023-06-05,36.39,82.1,96
2023-06-06,33.07,83.9,57
2023-06-07,29.35,65.8,59
2023-06-08,28.52,67.9,62
2023-06-09,35.64,62.7,98
2023-06-10,31.25,61.4,98
2023-06-11,28.12,79.8,164
2023-06-12,29.67,63.2,66
2023-06-13,35.65,72.1,88
2023-06-14,28.47,68.2,154
2023-06-15,30.91,59.9,176
2023-06-16,32.46,75.7,166
2023-06-17,29.19,84.5,138
2023-06-18,29.48,64.7,113
2023-06-19,35.32,69.4,150
2023-06-20,34.34,59.6,78
2023-06-21,29.55,74.0,60
2023-06-22,29.35,74.1,168
2023-06-23,35.17,75.7,69
2023-06-24,33.2,75.3,197
2023-06-25,29.01,55.7,88
2023-06-26,32.76,61.5,192
2023-06-27,30.02,61.3,196
2023-06-28,34.9,69.6,126
2023-06-29,34.29,52.9,182
2023-06-30,31.14,51.7,70
2023-07-01,34.6,63.5,75
2023-07-02,29.36,63.3,90
2023-07-03,32.86,85.0,75
2023-07-04,37.67,54.7,59
2023-07-05,28.67,81.4,109
2023-07-06,29.82,55.8,76
2023-07-07,30.84,55.8,77
2023-07-08,28.48,59.8,182
2023-07-09,35.65,59.4,196
2023-07-10,34.31,77.6,148
2023-07-11,30.4,75.9,128
2023-07-12,31.75,54.1,79
2023-07-13,28.9,83.8,165
2023-07-14,33.61,59.5,198
2023-07-15,36.92,51.4,138
2023-07-16,31.74,84.7,200
2023-07-17,34.15,76.9,186
2023-07-18,33.17,78.6,117
2023-07-19,32.68,78.9,178
2023-07-20,34.05,82.5,77
2023-07-21,31.47,74.0,175
2023-07-22,29.99,69.5,79
2023-07-23,34.72,63.4,73
2023-07-24,35.6,59.8,197
2023-07-25,33.42,84.5,126
2023-07-26,32.49,70.7,199
2023-07-27,36.45,79.7,147
2023-07-28,30.1,75.6,175
2023-07-29,33.62,63.1,160
2023-07-30,35.78,73.5,133
2023-07-31,36.37,73.8,86
2023-08-01,29.7,60.6,171
2023-08-02,36.64,74.8,141
2023-08-03,34.92,76.2,83
2023-08-04,35.66,83.6,143
2023-08-05,34.35,84.1,172
2023-08-06,36.67,77.5,62
2023-08-07,28.62,57.2,68
2023-08-08,33.01,64.7,97
2023-08-09,29.42,80.9,160
2023-08-10,28.1,65.0,133
2023-08-11,33.28,58.9,52
2023-08-12,34.44,78.7,93
2023-08-13,28.64,71.6,188
2023-08-14,30.76,78.4,105
2023-08-15,37.09,51.3,117
2023-08-16,32.74,70.9,165
2023-08-17,37.03,80.6,71
2023-08-18,36.35,77.8,52
2023-08-19,33.91,52.6,137
2023-08-20,32.83,84.7,157
2023-08-21,33.79,75.1,117
2023-08-22,32.02,58.4,79
2023-08-23,28.96,80.9,182
2023-08-24,29.69,66.2,58
2023-08-25,33.02,71.1,100
2023-08-26,35.9,70.1,74
2023-08-27,32.11,50.3,89
2023-08-28,34.69,74.3,151
2023-08-29,30.28,65.2,50
2023-08-30,34.92,77.2,154
2023-08-31,34.43,73.5,133
2023-09-01,29.75,69.8,129
2023-09-02,31.85,59.3,140
2023-09-03,31.7,56.0,58
2023-09-04,32.78,73.6,174
2023-09-05,34.65,63.6,54
2023-09-06,37.74,75.7,174
2023-09-07,34.1,82.0,119
2023-09-08,33.41,66.0,61
2023-09-09,29.61,59.1,196
2023-09-10,33.32,53.0,188
2023-09-11,36.88,79.9,118
2023-09-12,36.4,73.5,183
2023-09-13,32.6,71.8,55
2023-09-14,35.11,79.9,164
2023-09-15,32.29,71.3,164
2023-09-16,35.86,84.4,111
2023-09-17,29.91,71.9,52
2023-09-18,33.82,60.5,71
2023-09-19,32.18,55.4,119
2023-09-20,35.06,53.2,169
2023-09-21,36.57,84.3,64
2023-09-22,33.55,78.6,59
2023-09-23,36.88,76.4,51
2023-09-24,34.06,68.3,94
2023-09-25,30.88,77.7,178
2023-09-26,36.94,60.0,64
2023-09-27,31.65,67.4,182
2023-09-28,33.25,83.3,115
2023-09-29,31.08,60.4,63
2023-09-30,36.79,81.1,106
2023-10-01,21.14,61.9,161
2023-10-02,17.16,47.8,85
2023-10-03,20.66,47.4,171
2023-10-04,17.28,60.8,157
2023-10-05,16.02,63.5,196
2023-10-06,17.63,62.2,73
2023-10-07,18.72,52.4,196
2023-10-08,19.78,58.3,54
2023-10-09,26.11,53.1,134
2023-10-10,22.69,56.2,184
2023-10-11,25.15,62.2,52
2023-10-12,23.13,55.5,76
2023-10-13,19.69,62.7,55
2023-10-14,20.27,61.2,82
2023-10-15,15.91,62.1,170
2023-10-16,27.56,64.1,198
2023-10-17,19.87,64.4,124
2023-10-18,27.43,67.9,97
2023-10-19,21.77,67.8,107
2023-10-20,23.37,69.4,137
2023-10-21,15.98,53.2,101
2023-10-22,15.19,45.0,121
2023-10-23,26.4,50.2,175
2023-10-24,26.84,53.8,179
2023-10-25,25.81,65.5,171
2023-10-26,18.42,68.5,200
2023-10-27,26.56,58.0,62
2023-10-28,23.87,65.5,149
2023-10-29,24.73,65.8,101
2023-10-30,19.02,65.2,70
2023-10-31,18.06,65.7,86
2023-11-01,20.85,67.4,135
2023-11-02,18.9,57.4,162
2023-11-03,17.2,48.4,123
2023-11-04,21.48,60.8,160
2023-11-05,20.93,61.4,145
2023-11-06,15.93,51.7,97
2023-11-07,22.39,65.5,161
2023-11-08,18.44,62.9,164
2023-11-09,18.7,62.6,109
2023-11-10,18.24,68.7,193
2023-11-11,20.44,45.5,135
2023-11-12,17.14,60.1,97
2023-11-13,17.28,46.0,95
2023-11-14,16.76,49.0,197
2023-11-15,24.64,46.6,111
2023-11-16,25.22,53.8,81
2023-11-17,25.29,63.1,190
2023-11-18,16.07,46.9,187
2023-11-19,18.01,67.0,176
2023-11-20,19.88,45.2,70
2023-11-21,21.03,54.0,127
2023-11-22,24.78,46.4,132
2023-11-23,19.17,61.9,63
2023-11-24,26.37,58.0,183
2023-11-25,26.42,59.5,146
2023-11-26,16.24,57.9,138
2023-11-27,25.15,51.1,128
2023-11-28,24.58,56.1,197
2023-11-29,26.97,50.2,70
2023-11-30,24.62,67.1,106
2023-12-01,15.39,61.1,179
2023-12-02,7.42,66.5,181
2023-12-03,11.48,47.6,103
2023-12-04,17.08,56.8,51
2023-12-05,11.25,53.2,148
2023-12-06,7.04,61.7,161
2023-12-07,15.27,44.1,197
2023-12-08,13.98,46.6,81
2023-12-09,8.62,55.3,186
2023-12-10,11.63,44.4,92
2023-12-11,10.56,62.0,171
2023-12-12,8.82,39.2,154
2023-12-13,10.65,47.9,95
2023-12-14,10.42,64.8,186
2023-12-15,6.05,40.8,90
2023-12-16,15.82,49.5,113
2023-12-17,9.55,54.8,114
2023-12-18,9.61,48.9,81
2023-12-19,10.29,36.2,65
2023-12-20,5.59,51.4,142
2023-12-21,12.59,55.6,110
2023-12-22,13.38,54.2,170
2023-12-23,7.37,39.1,59
2023-12-24,11.53,40.9,129
2023-12-25,7.82,47.0,163
2023-12-26,6.59,55.1,185
2023-12-27,11.97,66.1,117
2023-12-28,6.9,52.5,128
2023-12-29,6.19,67.3,106
2023-12-30,12.78,35.5,198
2023-12-31,14.88,59.0,131
2024-01-01,17.31,55.3,165
2024-01-02,9.08,43.1,62
2024-01-03,14.7,44.6,71
2024-01-04,16.37,65.6,142
2024-01-05,5.52,46.6,81
2024-01-06,12.07,62.1,87
2024-01-07,11.81,41.0,89
2024-01-08,17.24,69.0,83
2024-01-09,6.12,44.6,170
2024-01-10,17.0,51.8,106
2024-01-11,16.72,63.5,111
2024-01-12,11.05,45.5,199
2024-01-13,6.92,52.3,156
2024-01-14,15.24,43.1,136
2024-01-15,16.38,53.1,165
2024-01-16,13.09,57.8,160
2024-01-17,14.63,64.8,108
2024-01-18,10.7,41.8,199
2024-01-19,11.71,41.2,62
2024-01-20,6.91,60.1,79
2024-01-21,10.79,48.5,146
2024-01-22,7.77,51.1,188
2024-01-23,14.36,59.2,155
2024-01-24,8.31,53.8,176
2024-01-25,6.71,39.0,68
2024-01-26,7.07,56.6,104
2024-01-27,13.01,67.4,196
2024-01-28,14.6,59.4,61
2024-01-29,13.78,56.7,192
2024-01-30,12.97,59.1,174
2024-01-31,13.25,41.7,100
2024-02-01,7.53,69.4,155
2024-02-02,15.3,45.6,129
2024-02-03,14.24,52.0,83
2024-02-04,8.46,57.4,112
2024-02-05,16.65,51.8,89
2024-02-06,12.79,37.8,145
2024-02-07,5.16,63.0,164
2024-02-08,5.42,59.6,191
2024-02-09,16.46,44.5,185
2024-02-10,9.8,42.8,173
2024-02-11,17.53,43.5,99
2024-02-12,14.35,38.8,190
2024-02-13,13.97,35.8,147
2024-02-14,5.12,44.5,106
2024-02-15,12.33,57.7,155
2024-02-16,10.07,44.1,160
2024-02-17,14.03,66.8,198
2024-02-18,9.71,42.3,137
2024-02-19,11.64,53.9,163
2024-02-20,6.65,45.9,125
2024-02-21,14.23,42.3,166
2024-02-22,8.66,39.1,61
2024-02-23,7.41,43.0,197
2024-02-24,15.71,45.8,153
2024-02-25,11.3,70.0,56
2024-02-26,11.49,37.2,161
2024-02-27,10.7,44.1,184
2024-02-28,12.28,43.1,71
2024-02-29,17.64,60.2,165
2024-03-01,28.62,46.9,68
2024-03-02,28.21,48.2,155
2024-03-03,18.1,47.3,93
2024-03-04,19.09,40.4,141
2024-03-05,29.79,38.6,115
2024-03-06,18.06,43.9,137
2024-03-07,26.34,50.1,116
2024-03-08,24.14,59.7,100
2024-03-09,23.48,46.0,185
2024-03-10,19.26,50.9,91
2024-03-11,19.32,50.8,143
2024-03-12,28.57,50.2,110
2024-03-13,22.0,39.0,170
2024-03-14,29.19,44.9,102
2024-03-15,29.2,41.9,190
2024-03-16,20.0,51.1,200
2024-03-17,18.5,51.2,132
2024-03-18,21.45,37.6,83
2024-03-19,24.39,59.0,88
2024-03-20,26.48,35.1,86
2024-03-21,21.21,37.4,140
2024-03-22,22.93,56.6,52
2024-03-23,23.76,42.2,124
2024-03-24,24.01,43.3,148
2024-03-25,23.25,37.4,96
2024-03-26,20.66,55.1,129
2024-03-27,28.02,55.5,140
2024-03-28,27.71,54.1,113
2024-03-29,29.66,51.5,97
2024-03-30,29.28,36.0,169
2024-03-31,19.8,35.3,161
2024-04-01,27.0,55.6,194
2024-04-02,25.11,59.1,192
2024-04-03,19.04,56.3,62
2024-04-04,23.63,36.3,115
2024-04-05,20.28,52.5,184
2024-04-06,24.97,56.7,132
2024-04-07,18.64,51.4,145
2024-04-08,20.56,59.9,188
2024-04-09,27.06,56.0,135
2024-04-10,26.46,40.0,193
2024-04-11,22.68,53.9,193
2024-04-12,28.39,45.7,73
2024-04-13,28.65,46.7,114
2024-04-14,22.44,46.1,88
2024-04-15,22.29,58.5,69
2024-04-16,28.55,44.7,126
2024-04-17,28.37,45.4,83
2024-04-18,26.11,52.0,88
2024-04-19,21.64,46.4,195
2024-04-20,21.31,40.0,120
2024-04-21,28.25,46.5,178
2024-04-22,21.87,44.6,103
2024-04-23,29.47,51.8,101
2024-04-24,25.5,52.3,88
2024-04-25,27.13,38.9,133
2024-04-26,23.71,43.9,196
2024-04-27,29.84,42.9,70
2024-04-28,27.39,59.1,124
2024-04-29,19.79,56.4,61
2024-04-30,18.27,48.1,135
2024-05-01,23.77,43.1,55
2024-05-02,24.77,51.4,57
2024-05-03,26.69,44.5,98
2024-05-04,24.22,56.0,161
2024-05-05,26.41,40.5,165
2024-05-06,24.22,37.7,195
2024-05-07,21.68,39.0,193
2024-05-08,27.16,39.2,170
2024-05-09,25.1,42.6,140
2024-05-10,22.63,56.6,124
2024-05-11,29.27,54.4,56
2024-05-12,25.54,44.3,120
2024-05-13,25.03,58.0,198
2024-05-14,26.89,51.2,95
2024-05-15,20.43,45.9,88
2024-05-16,22.17,53.2,89
2024-05-17,18.99,54.2,164
2024-05-18,27.88,48.4,190
2024-05-19,25.68,36.5,114
2024-05-20,20.13,42.4,178
2024-05-21,27.63,51.6,182
2024-05-22,23.03,57.4,117
2024-05-23,21.76,39.4,117
2024-05-24,26.97,44.5,108
2024-05-25,21.96,36.0,50
2024-05-26,24.12,54.1,71
2024-05-27,21.83,41.4,140
2024-05-28,27.81,37.2,154
2024-05-29,24.01,56.0,157
2024-05-30,22.12,47.3,91
2024-05-31,22.7,39.1,63
2024-06-01,37.39,67.0,135
2024-06-02,33.99,73.0,181
2024-06-03,35.7,72.7,98
2024-06-04,28.77,66.4,191
2024-06-05,28.61,65.0,123
2024-06-06,35.85,68.1,50
2024-06-07,30.1,55.6,177
2024-06-08,32.12,50.8,65
2024-06-09,31.11,79.3,197
2024-06-10,28.03,78.4,105
2024-06-11,28.17,65.5,67
2024-06-12,35.49,60.9,154
2024-06-13,28.69,65.7,110
2024-06-14,30.88,66.1,106
2024-06-15,32.8,55.2,65
2024-06-16,37.5,52.1,199
2024-06-17,33.25,55.7,153
2024-06-18,28.87,77.5,110
2024-06-19,33.46,76.3,85
2024-06-20,30.16,65.2,68
2024-06-21,35.41,50.9,88
2024-06-22,33.02,66.6,57
2024-06-23,30.61,69.2,120
2024-06-24,33.63,51.6,189
2024-06-25,30.0,59.3,180
2024-06-26,35.35,57.4,149
2024-06-27,31.87,53.9,197
2024-06-28,31.75,56.8,117
2024-06-29,28.11,63.1,65
2024-06-30,30.92,62.7,167
2024-07-01,36.19,61.7,67
2024-07-02,34.71,71.9,177
2024-07-03,28.24,66.4,86
2024-07-04,32.4,77.4,150
2024-07-05,31.29,60.8,188
2024-07-06,30.48,60.9,162
2024-07-07,32.8,60.3,146
2024-07-08,31.74,81.3,193
2024-07-09,32.15,66.4,100
2024-07-10,33.28,63.4,68
2024-07-11,28.74,80.8,194
2024-07-12,31.24,64.7,92
2024-07-13,36.88,79.8,188
2024-07-14,28.24,54.3,147
2024-07-15,37.61,66.8,137
2024-07-16,30.34,65.5,64
2024-07-17,34.24,76.8,175
2024-07-18,34.26,51.3,85
2024-07-19,28.38,54.7,97
2024-07-20,37.35,56.0,58
2024-07-21,35.96,67.1,199
2024-07-22,31.92,65.1,94
2024-07-23,32.41,72.5,119
2024-07-24,35.95,82.6,176
2024-07-25,28.43,70.8,123
2024-07-26,29.74,70.5,165
2024-07-27,34.48,70.3,62
2024-07-28,33.54,63.1,152
2024-07-29,30.13,57.9,122
2024-07-30,33.09,54.0,140
2024-07-31,29.3,69.0,73
2024-08-01,34.42,84.4,174
2024-08-02,30.33,73.7,198
2024-08-03,36.22,85.0,187
2024-08-04,34.97,50.5,64
2024-08-05,36.24,69.4,140
2024-08-06,33.54,57.1,136
2024-08-07,31.9,83.3,98
2024-08-08,28.57,58.2,107
2024-08-09,34.66,81.9,55
2024-08-10,35.88,65.8,96
2024-08-11,29.29,54.4,184
2024-08-12,37.45,77.0,120
2024-08-13,34.23,60.5,133
2024-08-14,29.31,65.3,162
2024-08-15,29.03,67.8,145
2024-08-16,32.0,53.9,122
2024-08-17,36.75,56.7,132
2024-08-18,36.87,66.1,89
2024-08-19,32.96,70.9,165
2024-08-20,31.37,82.8,127
2024-08-21,35.61,79.8,131
2024-08-22,33.31,62.2,109
2024-08-23,34.86,63.2,104
2024-08-24,37.21,73.4,156
2024-08-25,35.08,56.3,127
2024-08-26,29.16,63.8,128
2024-08-27,35.02,73.5,77
2024-08-28,36.92,82.1,90
2024-08-29,31.84,60.6,56
2024-08-30,37.99,65.7,110
2024-08-31,31.86,74.2,66
2024-09-01,36.6,66.3,121
2024-09-02,36.92,56.6,199
2024-09-03,29.58,81.9,164
2024-09-04,28.71,67.2,146
2024-09-05,28.25,81.5,199
2024-09-06,30.19,69.7,197
2024-09-07,28.42,52.4,189
2024-09-08,34.74,62.3,57
2024-09-09,36.94,55.7,100
2024-09-10,35.05,81.3,137
2024-09-11,29.89,81.8,188
2024-09-12,34.03,74.3,158
2024-09-13,37.38,60.5,118
2024-09-14,32.66,51.6,95
2024-09-15,32.31,77.5,179
2024-09-16,37.52,56.8,171
2024-09-17,36.29,71.7,155
2024-09-18,28.26,51.3,144
2024-09-19,30.54,77.2,179
2024-09-20,28.47,83.5,156
2024-09-21,36.15,65.1,72
2024-09-22,31.19,77.1,72
2024-09-23,33.05,70.3,159
2024-09-24,35.08,69.1,168
2024-09-25,30.78,71.7,114
2024-09-26,28.78,73.7,173
2024-09-27,36.82,66.0,127
2024-09-28,34.55,50.5,131
2024-09-29,29.54,55.4,53
2024-09-30,31.21,52.8,147
2024-10-01,19.53,48.7,67
2024-10-02,23.57,62.7,81
2024-10-03,18.68,55.9,177
2024-10-04,16.45,52.0,117
2024-10-05,19.78,55.6,100
2024-10-06,27.32,68.6,51
2024-10-07,19.64,49.1,172
2024-10-08,17.2,53.0,74
2024-10-09,18.91,48.9,71
2024-10-10,18.45,51.9,96
2024-10-11,22.17,60.5,74
2024-10-12,22.88,60.1,65
2024-10-13,20.47,66.1,80
2024-10-14,23.31,62.7,50
2024-10-15,25.27,48.1,55
2024-10-16,23.44,69.6,175
2024-10-17,27.97,63.8,190
2024-10-18,17.25,65.6,155
2024-10-19,23.24,45.3,166
2024-10-20,27.07,69.6,163
2024-10-21,23.76,51.6,176
2024-10-22,17.25,54.0,162
2024-10-23,19.86,57.8,132
2024-10-24,17.39,54.0,76
2024-10-25,17.05,50.2,104
2024-10-26,23.88,61.4,192
2024-10-27,27.57,61.1,78
2024-10-28,18.17,45.2,181
2024-10-29,20.61,65.1,170
2024-10-30,18.98,57.0,150
2024-10-31,15.82,63.6,99
2024-11-01,24.26,68.0,170
